"","video_id","trending_date","channel_title","category_id","views","likes","dislikes","comment_count","comments_disabled","ratings_disabled","video_error_or_removed","hour","publish_date","trending_day","tag_count","tag_count_fac","weekend","weekend_fac","hour_fac","category","assignable"
"5568","34cHO5_LX9g",2018-05-11,"Warner Bros. Pictures",24,4026262,10543,1016,1044,"False","False","False",0,2018-04-25,15,11,2,"Wednesday",0,1,"Entertainment",TRUE
"5569","9QojtREFuFU",2018-05-11,"Primitive Survival Tool",22,2149621,16996,1574,1957,"False","False","False",14,2018-04-24,17,15,2,"Tuesday",0,1,"People & Blogs",TRUE
"5570","oSQZ9NiLoxg",2018-05-12,"Jimmy Kimmel Live",23,1586426,17072,2293,2204,"False","False","False",7,2018-05-09,3,12,2,"Wednesday",0,0,"Comedy",TRUE
"5571","YrlVffqU7sY",2018-05-12,"CBC News",25,1085968,3454,530,0,"True","False","False",20,2018-05-07,4,31,4,"Monday",0,1,"News & Politics",TRUE
"5572","-66xHRJSPxs",2018-05-12,"FBE",24,1431462,29689,943,2937,"False","False","False",21,2018-05-07,4,4,1,"Monday",0,1,"Entertainment",TRUE
"5573","x3zQELlrY6A",2018-05-12,"BuzzFeedVideo",22,5213752,99021,5093,10877,"False","False","False",15,2018-05-06,5,20,3,"Sunday",1,1,"People & Blogs",TRUE
"5574","IP4hs_wq5yE",2018-05-12,"WWE",17,3621505,48924,3335,7045,"False","False","False",1,2018-05-01,11,14,2,"Tuesday",0,0,"Sports",TRUE
"5575","GsexKH-Ubnw",2018-05-12,"Inside Edition",25,927416,14897,864,1368,"False","False","False",13,2018-04-28,13,28,3,"Saturday",1,1,"News & Politics",TRUE
"5576","D5D90CLAILY",2018-05-12,"Good Morning America",24,538587,4815,278,808,"False","False","False",14,2018-04-26,13,29,3,"Thursday",0,1,"Entertainment",TRUE
"5577","tBnWnQrkz7E",2018-05-13,"Papa Jake",24,988948,20312,2614,3244,"False","False","False",20,2018-05-11,1,8,1,"Friday",0,1,"Entertainment",TRUE
"5578","xNkLDa3_nnk",2018-05-13,"grav3yardgirl",26,3611138,331469,6521,43591,"False","False","False",19,2018-05-10,2,24,3,"Thursday",0,1,"Howto & Style",TRUE
"5579","YYLzss58CLs",2018-05-13,"Vox",25,926998,26543,1214,3582,"False","False","False",16,2018-05-09,2,40,4,"Wednesday",0,1,"News & Politics",TRUE
"5580","cclI_B8TYdg",2018-05-13,"Washington Post",25,142414,731,581,746,"False","False","False",16,2018-05-09,4,14,2,"Wednesday",0,1,"News & Politics",TRUE
"5581","l2P2qbr-_Ps",2018-05-13,"Saturday Night Live",24,3103985,65897,3370,5765,"False","False","False",13,2018-05-07,6,20,3,"Monday",0,1,"Entertainment",TRUE
"5582","9o-gcCwMOgA",2018-05-13,"ESPN",17,664377,5488,342,1713,"False","False","False",14,2018-05-08,5,27,3,"Tuesday",0,1,"Sports",TRUE
"5583","IgEcA4RT3tw",2018-05-13,"Complex",24,788036,13952,481,1085,"False","False","False",14,2018-05-07,6,9,1,"Monday",0,1,"Entertainment",TRUE
"5584","IB8_pdzWy6Q",2018-05-13,"TheEllenShow",24,932020,28584,237,0,"True","False","False",13,2018-05-07,3,26,3,"Monday",0,1,"Entertainment",TRUE
"5585","kG41zm8HGSE",2018-05-13,"HellthyJunkFood",24,500395,12227,693,1552,"False","False","False",13,2018-05-06,7,8,1,"Sunday",1,1,"Entertainment",TRUE
"5586","Xyb1fsPG-Xk",2018-05-13,"CNN",25,1149123,5311,713,2993,"False","False","False",17,2018-05-05,7,36,4,"Saturday",1,1,"News & Politics",TRUE
"5587","qD2yyikDcDw",2018-05-13,"REACT",24,1731533,34956,7355,3573,"False","False","False",19,2018-05-04,9,1,1,"Friday",0,1,"Entertainment",TRUE
"5588","O4_JNAFClFk",2018-05-13,"NASA Jet Propulsion Laboratory",28,269126,2513,198,806,"False","False","False",12,2018-05-05,8,12,2,"Saturday",1,0,"Science & Technology",TRUE
"5589","uY6lAISZQ0Q",2018-05-13,"NBA on TNT",17,686582,4965,205,1288,"False","False","False",4,2018-05-04,9,1,1,"Friday",0,0,"Sports",TRUE
"5590","yAqHUwjnue4",2018-05-13,"FOX Soccer",17,575083,3632,205,1064,"False","False","False",21,2018-05-02,10,15,2,"Wednesday",0,1,"Sports",TRUE
"5591","TBF7eTSTWLA",2018-05-13,"The King of Random",27,832796,17158,655,3703,"False","False","False",14,2018-04-29,14,4,1,"Sunday",1,1,"Education",TRUE
"5592","GAkkKjds00o",2018-05-14,"Google Developers",28,165223,2452,265,0,"True","False","False",6,2018-05-09,1,40,4,"Wednesday",0,0,"Science & Technology",TRUE
"5593","p-W9SnUM7u8",2018-05-14,"ESPN",17,531125,3325,212,1263,"False","False","False",14,2018-05-07,2,29,3,"Monday",0,1,"Sports",TRUE
"5594","-pCzLbCCppo",2018-05-14,"SciShow",27,294810,8305,211,886,"False","False","False",21,2018-05-06,5,20,3,"Sunday",1,1,"Education",TRUE
"5595","6Q0AazVu1Tc",2018-05-14,"Britain's Got Talent",24,7957820,110407,4211,0,"True","False","False",19,2018-05-05,8,34,4,"Saturday",1,1,"Entertainment",TRUE
"5596","dKccvk36atQ",2018-05-14,"Tasty",26,1469630,41389,861,2774,"False","False","False",16,2018-05-05,8,30,4,"Saturday",1,1,"Howto & Style",TRUE
"5597","sYvH7Y16iUM",2018-05-14,"Unbox Therapy",28,5099952,135168,5932,13833,"False","False","False",17,2018-05-05,9,29,3,"Saturday",1,1,"Science & Technology",TRUE
"5598","UZ47aQFp2TQ",2018-05-14,"FBE",24,1761886,34692,2184,6109,"False","False","False",21,2018-05-04,4,19,2,"Friday",0,1,"Entertainment",TRUE
"5599","sqVuypJD7zo",2018-05-14,"Jimmy Kimmel Live",24,1426446,14885,749,746,"False","False","False",10,2018-05-04,6,4,1,"Friday",0,0,"Entertainment",TRUE
"5600","bDkmVRppq8I",2018-05-14,"The Late Show with Stephen Colbert",24,733923,5508,830,615,"False","False","False",7,2018-05-04,4,17,2,"Friday",0,0,"Entertainment",TRUE
"5601","u0feM_2mLvo",2018-05-14,"Binging with Babish",24,1062499,32276,4594,5547,"False","False","False",17,2018-05-03,6,37,4,"Thursday",0,1,"Entertainment",TRUE
"5602","1Aoc-cd9eYs",2018-05-14,"Cobra Kai",24,1062499,32276,4594,5547,"False","False","True",16,2018-05-02,7,25,3,"Wednesday",0,1,"Entertainment",TRUE
"5603","7wDUrQAaYsM",2018-05-14,"EnriqueIglesiasVEVO",10,3424478,79048,3650,4037,"False","False","False",12,2018-05-03,8,39,4,"Thursday",0,0,"Music",TRUE
"5604","KONe4SNFA64",2018-05-14,"Vogue",26,9233435,605954,5722,26319,"False","False","False",11,2018-05-03,6,20,3,"Thursday",0,0,"Howto & Style",TRUE
"5605","duXW_wPTw0o",2018-05-14,"NikkieTutorials",26,1810234,114706,1503,4543,"False","False","False",20,2018-05-03,8,37,4,"Thursday",0,1,"Howto & Style",TRUE
"5606","-SJywvgaJEI",2018-05-14,"Markiplier",22,1454240,141516,1841,23633,"False","False","False",18,2018-05-03,5,24,3,"Thursday",0,1,"People & Blogs",TRUE
"5607","4nqJiBRNQuw",2018-05-14,"Bon Appétit",24,3183826,73056,2988,5593,"False","False","False",16,2018-05-02,10,33,4,"Wednesday",0,1,"Entertainment",TRUE
"5608","hFay0SVFxVI",2018-05-14,"Moulin Rouge! the Musical",24,396857,7846,311,448,"False","False","False",12,2018-05-03,10,21,3,"Thursday",0,0,"Entertainment",TRUE
"5609","j1v2A5pyGlY",2018-05-14,"The Tonight Show Starring Jimmy Fallon",23,1995496,53605,549,3058,"False","False","False",4,2018-05-03,8,4,1,"Thursday",0,0,"Comedy",TRUE
"5610","xptpXSTtgSY",2018-05-14,"TED-Ed",27,310068,12684,122,572,"False","False","False",15,2018-05-03,9,22,3,"Thursday",0,1,"Education",TRUE
"5611","r-luQokOiBw",2018-05-14,"Vanity Fair",24,1173342,35541,502,1806,"False","False","False",16,2018-05-02,9,33,4,"Wednesday",0,1,"Entertainment",TRUE
"5612","l2HlSkv5T-A",2018-05-14,"Saturday Night Live",24,674636,11642,330,611,"False","False","False",17,2018-05-02,5,13,2,"Wednesday",0,1,"Entertainment",TRUE
"5613","WLeUt-jBE4Y",2018-05-14,"Team Coco",23,522580,7950,218,927,"False","False","False",2,2018-05-03,10,31,4,"Thursday",0,0,"Comedy",TRUE
"5614","EbSOKsFHwU8",2018-05-14,"Charlie Puth",10,2462285,151390,1329,7128,"False","False","False",16,2018-05-02,4,21,3,"Wednesday",0,1,"Music",TRUE
"5615","efNXlVeeLIw",2018-05-14,"TheEllenShow",24,1059189,13326,168,0,"True","False","False",13,2018-05-02,7,20,3,"Wednesday",0,1,"Entertainment",TRUE
"5616","oRSm7DUvykk",2018-05-14,"The Film Theorists",1,3009019,89995,2868,11680,"False","False","False",18,2018-05-01,9,15,2,"Tuesday",0,1,"Film & Animation",TRUE
"5617","U0z-x5O_Jpw",2018-05-14,"The Late Late Show with James Corden",24,1240734,15577,286,894,"False","False","False",8,2018-05-02,12,6,1,"Wednesday",0,0,"Entertainment",TRUE
"5618","kZYKnREz9Vo",2018-05-14,"CrazyRussianHacker",28,427822,10812,995,1563,"False","False","False",23,2018-05-02,10,8,1,"Wednesday",0,1,"Science & Technology",TRUE
"5619","7bfS6seiLhk",2018-05-14,"Netflix",24,7308023,144410,5839,5790,"False","False","False",15,2018-05-01,6,19,2,"Tuesday",0,1,"Entertainment",TRUE
"5620","erybgSeUHus",2018-05-14,"FOX Soccer",17,938623,5152,524,1578,"False","False","False",22,2018-05-01,2,10,1,"Tuesday",0,1,"Sports",TRUE
"5621","42ZE4DCJkEo",2018-05-14,"Matt Stonie",24,1908298,55993,1349,8864,"False","False","False",1,2018-05-01,13,30,4,"Tuesday",0,0,"Entertainment",TRUE
"5622","KksXbA66RQQ",2018-05-14,"The Voice",24,790388,13316,827,828,"False","False","False",2,2018-05-01,12,36,4,"Tuesday",0,0,"Entertainment",TRUE
"5623","AQxBqfy4Faw",2018-05-14,"How To Cake It",26,471945,15114,184,1492,"False","False","False",14,2018-05-01,13,28,3,"Tuesday",0,1,"Howto & Style",TRUE
"5624","ToQloh3us1E",2018-05-14,"Smosh",23,1617018,47921,1253,2833,"False","False","False",16,2018-04-30,7,22,3,"Monday",0,1,"Comedy",TRUE
"5625","pXpfGJpmhNI",2018-05-14,"jacksfilms",23,1172628,55991,1203,35504,"False","False","False",19,2018-04-30,13,27,3,"Monday",0,1,"Comedy",TRUE
"5626","SqNlLDeZcSc",2018-05-14,"AlisonWonderlandVEVO",10,320276,9538,337,464,"False","False","False",4,2018-05-01,11,25,3,"Tuesday",0,0,"Music",TRUE
"5627","7HGCE6-LMBg",2018-05-14,"Jaiden Animations",1,3132527,231420,797,47382,"False","False","False",18,2018-04-29,14,7,1,"Sunday",1,1,"Film & Animation",TRUE
"5628","JFmkRNbDF70",2018-05-14,"American Idol",24,1394264,35697,738,2561,"False","False","False",2,2018-04-30,11,25,3,"Monday",0,0,"Entertainment",TRUE
"5629","m8Dqg8iz5Fo",2018-05-14,"Sylvia Gani",26,890803,37169,609,4145,"False","False","False",0,2018-04-30,14,19,2,"Monday",0,1,"Howto & Style",TRUE
"5630","lCuewNV_KyQ",2018-05-14,"Mike Boyd",24,401423,14428,212,2679,"False","False","False",15,2018-04-30,13,15,2,"Monday",0,1,"Entertainment",TRUE
"5631","5g2UZr5RGgg",2018-05-14,"Brave Wilderness",15,1309130,20192,1004,3434,"False","False","False",13,2018-04-29,15,27,3,"Sunday",1,1,"Pets & Animals",TRUE
"5632","goIXAFdlcUw",2018-05-14,"LaurDIY",26,2087376,92367,1077,8381,"False","False","False",16,2018-04-29,15,21,3,"Sunday",1,1,"Howto & Style",TRUE
"5633","hdoLeKGoSjw",2018-05-14,"Matthias",23,1358990,34579,1224,11744,"False","False","False",16,2018-04-28,10,31,4,"Saturday",1,1,"Comedy",TRUE
"5634","tMazN5uH49U",2018-05-14,"BuzzFeedVideo",22,1687323,24156,1755,6241,"False","False","False",15,2018-04-28,9,20,3,"Saturday",1,1,"People & Blogs",TRUE
"5635","p-OCfiglZRQ",2018-05-14,"The Action Lab",24,3754719,67582,13207,10055,"False","False","False",16,2018-04-28,13,5,1,"Saturday",1,1,"Entertainment",TRUE
"5636","LryQJ25CnKU",2018-05-14,"JenniferLopezVEVO",10,41446137,502519,78095,36974,"False","False","False",13,2018-04-27,15,7,1,"Friday",0,1,"Music",TRUE
"5637","CbWP9nvnRhw",2018-05-14,"nigahiga",24,3673170,212212,4165,18529,"False","False","False",18,2018-04-27,14,18,2,"Friday",0,1,"Entertainment",TRUE
"5638","NukmFF__G-g",2018-05-14,"Mason Ramsey",10,12907907,490249,30218,50805,"False","False","False",4,2018-04-27,15,19,2,"Friday",0,0,"Music",TRUE
"5639","BFkTu8Y1KLs",2018-05-14,"Jason Mraz",10,2095026,49729,698,2804,"False","False","False",4,2018-04-27,15,28,3,"Friday",0,0,"Music",TRUE
"5640","0GKC_nj7B44",2018-05-14,"RoadsideFlix",1,574412,4229,158,596,"False","False","False",13,2018-04-27,15,30,4,"Friday",0,1,"Film & Animation",TRUE
"5641","PAHm7SEhhuw",2018-05-14,"LOL Network",23,1724379,26040,1436,1570,"False","False","False",17,2018-04-26,17,12,2,"Thursday",0,1,"Comedy",TRUE
"5642","T1-k7VYwsHg",2018-05-14,"First We Feast",26,2741354,93731,2221,11885,"False","False","False",15,2018-04-26,17,19,2,"Thursday",0,1,"Howto & Style",TRUE
"5643","jpH-8HiMCRI",2018-05-14,"Clevver Style",26,404986,16859,312,958,"False","False","False",15,2018-04-27,16,5,1,"Friday",0,1,"Howto & Style",TRUE
"5644","L90R6PtxFKE",2018-05-14,"AsapSCIENCE",28,874634,24300,3210,4976,"False","False","False",16,2018-04-26,16,34,4,"Thursday",0,1,"Science & Technology",TRUE
"5645","cUa93K56cc0",2018-05-14,"You Suck At Cooking",26,932859,37240,1269,2874,"False","False","False",13,2018-04-26,17,24,3,"Thursday",0,1,"Howto & Style",TRUE
"5646","ufynqs_COF4",2018-05-14,"J. Cole",10,18438586,487264,11915,28473,"False","False","False",15,2018-04-24,18,16,2,"Tuesday",0,1,"Music",TRUE
"5647","4ZO-jde2smo",2018-05-14,"Glamour Magazine",24,928027,31374,386,1828,"False","False","False",20,2018-04-26,16,34,4,"Thursday",0,1,"Entertainment",TRUE
"5648","PZxyNX8J7Y4",2018-05-14,"TRL",24,1652804,59604,842,1063,"False","False","False",13,2018-04-26,16,9,1,"Thursday",0,1,"Entertainment",TRUE
"5649","oY9GVZKwBhI",2018-05-14,"Jess Conte",24,2297986,112989,1516,2848,"False","False","False",0,2018-04-26,17,30,4,"Thursday",0,1,"Entertainment",TRUE
"5650","_zCDvOsdL9Q",2018-05-14,"Bad Lip Reading",23,7518982,319493,4322,13582,"False","False","False",16,2018-04-24,17,11,2,"Tuesday",0,1,"Comedy",TRUE
"5651","u9Mv98Gr5pY",2018-05-14,"Sony Pictures Entertainment",24,59254638,1295189,47162,139879,"False","False","False",3,2018-04-24,19,13,2,"Tuesday",0,0,"Entertainment",TRUE
"5652","uRP4nAGMYCY",2018-05-14,"zefrank1",22,1576105,114099,1322,16094,"False","False","False",21,2018-04-24,15,58,4,"Tuesday",0,1,"People & Blogs",TRUE
"5653","gDXwhHm4GhM",2018-05-14,"CinemaSins",1,4566973,84363,10372,11214,"False","False","False",15,2018-04-24,18,18,2,"Tuesday",0,1,"Film & Animation",TRUE
"5654","sqkL6D0ScR0",2018-05-14,"Tyler Oakley",24,1439258,57492,2886,4620,"False","False","False",19,2018-04-24,18,24,3,"Tuesday",0,1,"Entertainment",TRUE
"5655","kJzSzGbfc0k",2018-05-14,"Vsauce2",27,1844008,61389,2325,6088,"False","False","False",18,2018-04-24,17,24,3,"Tuesday",0,1,"Education",TRUE
"5656","rRr1qiJRsXk",2018-05-14,"FoxStarHindi",24,48654951,811144,33051,48941,"False","False","False",7,2018-04-24,18,26,3,"Tuesday",0,0,"Entertainment",TRUE
"5657","XzzQL96yAwE",2018-05-14,"Studio C",23,534260,13806,1338,2419,"False","False","False",22,2018-04-24,14,29,3,"Tuesday",0,1,"Comedy",TRUE
"5658","KVit4vSAMsk",2018-05-14,"Red Bull",17,4551606,41430,1018,1793,"False","False","False",12,2018-04-24,17,15,2,"Tuesday",0,0,"Sports",TRUE
"5659","Hk5dxn5dj2M",2018-05-14,"Dude Perfect",17,17345023,415475,16586,32172,"False","False","False",21,2018-04-23,14,24,3,"Monday",0,1,"Sports",TRUE
"5660","cZYNADOHhVY",2018-05-14,"CGP Grey",27,1388170,116770,4372,18598,"False","False","False",13,2018-04-24,18,25,3,"Tuesday",0,1,"Education",TRUE
"5661","DdLYSziSXII",2018-05-14,"TWICE JAPAN OFFICIAL YouTube Channel",10,13831320,395282,20532,35732,"False","False","False",15,2018-04-24,18,33,4,"Tuesday",0,1,"Music",TRUE
"5662","ZQ-YX-5bAs0",2018-05-14,"Warner Bros. Pictures",24,6461082,70438,4600,8690,"False","False","False",16,2018-04-23,4,37,4,"Monday",0,1,"Entertainment",TRUE
"5663","uovntV3ZMDc",2018-05-14,"Janelle Monáe",10,2372980,67483,1330,3599,"False","False","False",16,2018-04-23,15,15,2,"Monday",0,1,"Music",TRUE
"5664","T4FAg5A4wQk",2018-05-14,"Ariana Grande`",10,4244395,245110,2384,17119,"False","False","False",20,2018-04-23,18,48,4,"Monday",0,1,"Music",TRUE
"5665","t6rHHnABoT8",2018-05-14,"WIRED",28,2547146,99674,2275,9384,"False","False","False",16,2018-04-23,10,24,3,"Monday",0,1,"Science & Technology",TRUE
"5666","B4C10LKAcZQ",2018-05-14,"Complex",24,1087394,25698,291,2489,"False","False","False",14,2018-04-23,15,7,1,"Monday",0,1,"Entertainment",TRUE
"5667","YKWGQyz-oLw",2018-05-14,"WatchMojo.com",24,2160231,17627,15557,9277,"False","False","False",14,2018-04-22,18,33,4,"Sunday",1,1,"Entertainment",TRUE
"5668","532MxrRNJcM",2018-05-14,"Tanya Burr",26,883575,49985,714,503,"False","False","False",15,2018-04-23,14,29,3,"Monday",0,1,"Howto & Style",TRUE
"5669","MWbQdgjsvJI",2018-05-14,"Amber Scholl",26,2977964,148945,4316,10715,"False","False","False",15,2018-04-22,16,23,3,"Sunday",1,1,"Howto & Style",TRUE
"5670","LnFsp6iM5dg",2018-05-14,"FaZe Rug",20,2519858,150582,10274,26083,"False","False","False",18,2018-04-22,19,17,2,"Sunday",1,1,"Gaming",TRUE
"5671","9POblaMln4Q",2018-05-14,"MamaMiaMakeup",23,1339587,50927,1760,2525,"False","False","False",21,2018-04-22,18,34,4,"Sunday",1,1,"Comedy",TRUE
"5672","L87HuKmGwVQ",2018-05-14,"Safiya Nygaard",22,4269447,185468,2450,19998,"False","False","False",0,2018-04-22,18,18,2,"Sunday",1,1,"People & Blogs",TRUE
"5673","WyZz9muaKFc",2018-05-14,"Blossom",26,21211851,114989,14808,5264,"False","False","False",12,2018-04-21,18,18,2,"Saturday",1,0,"Howto & Style",TRUE
"5674","3WlhLmh7uiQ",2018-05-14,"AntsCanada",15,756331,30835,691,7429,"False","False","False",18,2018-04-21,18,32,4,"Saturday",1,1,"Pets & Animals",TRUE
"5675","xVU8nEIsapY",2018-05-14,"CollegeHumor",23,1191039,35371,1308,2003,"False","False","False",17,2018-04-21,18,26,3,"Saturday",1,1,"Comedy",TRUE
"5676","uVcvhKTVZ8g",2018-05-14,"Clash Royale",20,16935442,160896,6813,14360,"False","False","False",8,2018-04-21,18,19,2,"Saturday",1,0,"Gaming",TRUE
"5677","we5djgQwK9w",2018-05-14,"Rosanna Pansino",26,3644160,130698,5642,19871,"False","False","False",14,2018-04-21,19,37,4,"Saturday",1,1,"Howto & Style",TRUE
"5678","ffxKSjUwKdU",2018-05-14,"ArianaGrandeVevo",10,148689896,3094021,129502,242039,"False","False","False",4,2018-04-20,20,11,2,"Friday",0,0,"Music",TRUE
"5679","SuzlcQc1iks",2018-05-14,"Dobre Brothers",22,2960150,56167,16290,11566,"False","False","False",20,2018-04-20,19,27,3,"Friday",0,1,"People & Blogs",TRUE
"5680","tlILlcCE8Sc",2018-05-14,"ChainsmokersVEVO",10,15042428,330679,6158,9174,"False","False","False",14,2018-04-20,20,10,1,"Friday",0,1,"Music",TRUE
"5681","HFGzgtMyOZY",2018-05-14,"How Ridiculous",17,2454563,101380,3099,9189,"False","False","False",22,2018-04-20,16,12,2,"Friday",0,1,"Sports",TRUE
"5682","vAuO3bHxSpc",2018-05-14,"Primitive Technology",22,4430776,161818,1602,13330,"False","False","False",21,2018-04-20,18,36,4,"Friday",0,1,"People & Blogs",TRUE
"5683","fNVUTgd4pio",2018-05-14,"SugarlandVEVO",10,4878311,65260,3353,4554,"False","False","False",4,2018-04-20,18,25,3,"Friday",0,0,"Music",TRUE
"5684","20bpjtCbCz0",2018-05-14,"20th Century Fox",1,24152049,429341,5175,28740,"False","False","False",12,2018-04-19,18,43,4,"Thursday",0,0,"Film & Animation",TRUE
"5685","NWOz3OZ6J9M",2018-05-14,"ABC News",25,1596487,17105,13512,31931,"False","False","False",16,2018-04-19,18,32,4,"Thursday",0,1,"News & Politics",TRUE
"5686","cpGA0azFdCs",2018-05-14,"Prince",10,4550598,67294,2532,6390,"False","False","False",15,2018-04-19,19,4,1,"Thursday",0,1,"Music",TRUE
"5687","yO9snUMvRuU",2018-05-14,"PTXofficial",10,2857068,155666,1660,8375,"False","False","False",20,2018-04-19,18,40,4,"Thursday",0,1,"Music",TRUE
"5688","wjj2upnfBI0",2018-05-14,"Billie Eilish",10,4444601,141080,1480,6188,"False","False","False",18,2018-04-19,19,6,1,"Thursday",0,1,"Music",TRUE
"5689","EFwa5Owp0-k",2018-05-14,"PolyMatter",27,760827,28605,2417,3183,"False","False","False",15,2018-04-20,17,22,3,"Friday",0,1,"Education",TRUE
"5690","_PgMjA4x3rE",2018-05-14,"SomeThingElseYT",23,1273300,40109,749,5769,"False","False","False",18,2018-04-19,18,28,3,"Thursday",0,1,"Comedy",TRUE
"5691","whwUlzuLfs4",2018-05-14,"Bobby Bones",10,921062,2863,225,760,"False","False","False",13,2018-04-19,17,33,4,"Thursday",0,1,"Music",TRUE
"5692","1FJD7jZqZEk",2018-05-14,"Universal Pictures",24,14723484,190948,7913,18386,"False","False","False",15,2018-04-18,18,29,3,"Wednesday",0,1,"Entertainment",TRUE
"5693","h-w7QZo0XSc",2018-05-14,"itsAlexClark",1,1399674,33392,3165,5070,"False","False","False",22,2018-04-18,19,19,2,"Wednesday",0,1,"Film & Animation",TRUE
"5694","s31XTrGJchQ",2018-05-14,"JamesBayVEVO",10,14444272,115979,3509,2190,"False","False","False",13,2018-04-18,17,28,3,"Wednesday",0,1,"Music",TRUE
"5695","zZTyHHxJAzw",2018-05-14,"PressTube",28,3321250,66486,2417,4602,"False","False","False",22,2018-04-18,17,22,3,"Wednesday",0,1,"Science & Technology",TRUE
"5696","wT_yPn3LfNA",2018-05-14,"Ladylike",22,2629917,72506,2484,5318,"False","False","False",21,2018-04-18,18,6,1,"Wednesday",0,1,"People & Blogs",TRUE
"5697","XaKDp3ijSx0",2018-05-14,"GingerPale",23,683810,32941,522,28864,"False","False","False",16,2018-04-18,17,26,3,"Wednesday",0,1,"Comedy",TRUE
"5698","x2KAYep8FwI",2018-05-14,"FoundFlix",24,2394452,34350,1446,5330,"False","False","False",20,2018-04-17,17,30,4,"Tuesday",0,1,"Entertainment",TRUE
"5699","sq4hYZlDPec",2018-05-14,"The Game Theorists",20,5112413,140736,13108,40684,"False","False","False",19,2018-04-17,18,5,1,"Tuesday",0,1,"Gaming",TRUE
"5700","hEnWzvzVMaA",2018-05-14,"James Charles",24,5816067,216895,11660,22775,"False","False","False",21,2018-04-17,14,30,4,"Tuesday",0,1,"Entertainment",TRUE
"5701","S4vxoP-IF2M",2018-05-14,"PBS Eons",28,796462,26506,611,1783,"False","False","False",21,2018-04-17,16,12,2,"Tuesday",0,1,"Science & Technology",TRUE
"5702","gR0pSSISaVk",2018-05-14,"WWE",17,8395058,63016,4290,5964,"False","False","False",3,2018-04-17,11,30,4,"Tuesday",0,0,"Sports",TRUE
"5703","kqp6RnQHKR4",2018-05-14,"Discovery UK",24,1237869,15151,749,1983,"False","False","False",16,2018-04-16,16,12,2,"Monday",0,1,"Entertainment",TRUE
"5704","6tgptWcKkgc",2018-05-14,"Michelle Khare",24,267753,11966,140,820,"False","False","False",19,2018-04-16,12,4,1,"Monday",0,1,"Entertainment",TRUE
"5705","jZoHuMwZwTk",2018-05-14,"Steve1989MREInfo",24,794495,19735,429,5422,"False","False","False",0,2018-04-17,14,7,1,"Tuesday",0,1,"Entertainment",TRUE
"5706","Ya_trIAWIXA",2018-05-14,"Doctor Mike",22,4810584,205591,2198,24271,"False","False","False",15,2018-04-15,17,10,1,"Sunday",1,1,"People & Blogs",TRUE
"5707","PGRcxXLfWrM",2018-05-14,"Carter Sharer",24,6415756,111486,16133,15504,"False","False","False",15,2018-04-15,18,40,4,"Sunday",1,1,"Entertainment",TRUE
"5708","JqfuKsoEEms",2018-05-14,"Global Road Entertainment",24,14118990,5790,593,628,"False","False","False",12,2018-04-16,15,29,3,"Monday",0,0,"Entertainment",TRUE
"5709","kUosDBUjq5A",2018-05-14,"Strictly Dumpling",19,1447882,22701,944,3449,"False","False","False",17,2018-04-15,17,38,4,"Sunday",1,1,"Travel & Events",TRUE
"5710","SCq8n_hOcN8",2018-05-14,"Nicki Minaj",10,22918328,409234,35804,36436,"False","False","False",5,2018-04-14,18,31,4,"Saturday",1,0,"Music",TRUE
"5711","6_-b3U9QDKg",2018-05-14,"DALLMYD",17,4478472,83646,2674,6091,"False","False","False",15,2018-04-14,5,24,3,"Saturday",1,1,"Sports",TRUE
"5712","M0kcLjxoYS8",2018-05-14,"ThatcherJoe",23,1695926,105825,1544,7034,"False","False","False",17,2018-04-15,15,25,3,"Sunday",1,1,"Comedy",TRUE
"5713","i5qOzqD9Rms",2018-05-14,"Disney•Pixar",1,25274694,339824,13824,29831,"False","False","False",12,2018-04-13,19,12,2,"Friday",0,0,"Film & Animation",TRUE
"5714","M4ZoCHID9GI",2018-05-14,"TheWeekndVEVO",10,122544931,1427436,40837,55320,"False","False","False",16,2018-04-12,19,29,3,"Thursday",0,1,"Music",TRUE
"5715","Kemqo35m8gk",2018-05-14,"DaveHax",26,1739399,14348,2239,2492,"False","False","False",14,2018-04-13,17,24,3,"Friday",0,1,"Howto & Style",TRUE
"5716","NYMcACJLqJs",2018-05-14,"Bebe Rexha",10,11415161,88781,3586,3091,"False","False","False",4,2018-04-13,11,9,1,"Friday",0,0,"Music",TRUE
"5717","Dwc27Lsr1EY",2018-05-15,"Manifest",24,2061448,5290,1861,546,"False","False","False",16,2018-05-13,1,15,2,"Sunday",1,1,"Entertainment",TRUE
"5718","ksjWPxFPsos",2018-05-15,"jacksfilms",23,1663506,79165,1879,36476,"False","False","False",19,2018-05-11,2,16,2,"Friday",0,1,"Comedy",TRUE
"5719","uxbQATBAXf8",2018-05-15,"20th Century Fox",1,15960127,374825,3823,9059,"False","False","False",14,2018-05-10,3,18,2,"Thursday",0,1,"Film & Animation",TRUE
"5720","R9YYmoJjBxI",2018-05-15,"The Tonight Show Starring Jimmy Fallon",23,2512491,25134,2183,1906,"False","False","False",4,2018-05-10,4,1,1,"Thursday",0,0,"Comedy",TRUE
"5721","MdZmi9HGd9w",2018-05-15,"TODAY",25,529088,3198,317,915,"False","False","False",13,2018-05-10,1,6,1,"Thursday",0,1,"News & Politics",TRUE
"5722","0XuOkYlUWIs",2018-05-15,"Netflix",24,6760593,229250,8891,22123,"False","False","False",14,2018-05-08,5,28,3,"Tuesday",0,1,"Entertainment",TRUE
